NOM                                         ,PRIX                                         ,LIEN
MSI Ventus GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ventus 3X 12G OC                                         ,379.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5NTEiLCJuYW1lIjoiTVNJIFZlbnR1cyBHZUZvcmNlIFJUWCAzMDYwIDEyR0IgR0REUjYgUENJIEV4cHJlc3MgNC4wIFZpZGVvIENhcmQgUlRYIDMwNjAgVmVudHVzIDNYIDEyRyBPQyIsImltYWdlIjoiaHR0cHMlM0ElMkYlMkZjMS5uZXdlZ2dpbWFnZXMuY29tJTJGUHJvZHVjdEltYWdlQ29tcHJlc3NBbGwzMDAlMkYxNC0xMzctNjMxLVYwNS5qcGciLCJsaW5rIjoiaHR0cHM6XC9cL2NsaWNrLmxpbmtzeW5lcmd5LmNvbVwvZGVlcGxpbms/aWQ9eEVua3hXSkhzRk0mbWlkPTQ0NTgzJm11cmw9aHR0cHMlM2ElMmYlMmZ3d3cubmV3ZWdnLmNvbSUyZnAlMmZOODJFMTY4MTQxMzc2MzElM2ZJdGVtJTNkTjgyRTE2ODE0MTM3NjMxIiwicHJpY2UiOiIzNzkuOTkiLCJzdG9yZSI6Im5ld2VnZyIsInNlcmllcyI6IjMwNjAiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzc5MTk2In0=
MSI Gaming 3090 Ti SUPRIM X  - New  - Other Seller                                         ,1459.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5NTYiLCJuYW1lIjoiTVNJIEdhbWluZyAzMDkwIFRpIFNVUFJJTSBYICAtIE5ldyAgLSBPdGhlciBTZWxsZXIiLCJpbWFnZSI6IiIsImFzaW4iOiJCMDlSOUpQVks5IiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOVI5SlBWSzlcLz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiQTBQajF2U1NkUlYyUmpKJTJGYVBiJTJGWGEyUXZHS0hCTlJVTkFFM0dRQ21KREdNUHAyVXVOWlpNQ1R4ZlpjUjNXckhibTBjU2hHZSUyQktXRW02WklvVm5uTEdBSTZ1dGNjNiUyRmJVQkIzdUVlWXBVOTdkcHpWblI5WXcyOXRPeXNRWlNlOXRGck5hVnZMd0cwM0tBR0p4aGpRVFElM0QlM0QiLCJwcmljZSI6IjE0NTkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwOTB0aSIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3OTM2MjQifQ==
Ryzen 5800X3D 8 core with 3D V Cache                                         ,438.98                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5NTciLCJuYW1lIjoiUnl6ZW4gNTgwMFgzRCA4IGNvcmUgd2l0aCAzRCBWIENhY2hlIiwiaW1hZ2UiOiIiLCJhc2luIjoiQjA5VkNKMlNIRCIsImxpbmsiOiJodHRwczpcL1wvd3d3LmFtYXpvbi5jb21cL2RwXC9CMDlWQ0oyU0hEP3NtaWQ9QVRWUERLSUtYMERFUiZ0YWc9Zml4aXRzZXJ2aWNlcy0yMCZsaW5rQ29kZT1vZ2kmdGg9MSZwc2M9MSIsIm9mZmVyaWQiOiI3aU5ZNWlhM0daOUdvcmNPQ050bDY4R1c5MXRYUEpsS0wlMkI3RnA2c29uWmtQUXJuOVRXSXlJQyUyRlJVQTl4UVc2Zk4zT2U1S3ZlTlNkcHRGQ2FNWlB2WjFjcWprNXRBR25rQTdCS0R2M2FyRFUzanZ6ZUYzbkJKZ3RwTXp4JTJGRUJPcmdCRnl5MzR3c3dERkU4REFueW5HclElM0QlM0QiLCJwcmljZSI6IjQzOC45OCIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoiNTgwMHgzZCIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3OTM2MzUifQ==
ASUS ROG Strix 3070 Ti                                         ,770.06                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5NTkiLCJuYW1lIjoiQVNVUyBST0cgU3RyaXggMzA3MCBUaSIsImltYWdlIjoiIiwiYXNpbiI6IkIwOTZZUTZXVlciLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5NllRNldWVz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoieGprdnRjRURSYTNZb1ZuRnRnMUl1YnR3RkZPUTdKbUQ3TTRmem4xWWlteWZ4bEdiRCUyQnpiVjBENlRjSjNjZnJuV0hPMzlnalJBVFdsNzdhVXhWb3FnJTJCV1ZqTkQ1QzN0VFJHS1V6SUJwWklla0NPSWNYVnRrVzIzWDJFcmxsR2NUR25BeFBZdnV3RERFS3FCNHZncnJ2ZyUzRCUzRCIsInByaWNlIjoiNzcwLjA2Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiIzMDcwdGkiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkzNjc2In0=
GIGABYTE 3080 VISION OC REV2                                         ,769.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5NjciLCJuYW1lIjoiR0lHQUJZVEUgMzA4MCBWSVNJT04gT0MgUkVWMiIsImltYWdlIjoiIiwiYXNpbiI6IkIwOThUWlgzTlQiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5OFRaWDNOVD9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiM3VGR0ZkOXVXQUJUVWRmYlhBZ1h1VVI3am0yclROZWpGaDcwYjVZdVA5ZW5OUzdxJTJGQWElMkZ4SGxkMWdXVEJKc21xZkF2QW1iZFhJdlE3elBzQVIwRnpmNVpVcThWbnRuRWtIRnJWY3M5ayUyRk1OWGdGc3FrbGoybTJNRWlXWkZsY3lZNmRURlRDb1JvNCUyQjM0akdiSXdzMmclM0QlM0QiLCJwcmljZSI6Ijc2OS45OSIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoiMzA4MCIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3NzkzMDQifQ==
PowerColor Hellhound RX 6650 XT                                         ,369.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5NzEiLCJuYW1lIjoiUG93ZXJDb2xvciBIZWxsaG91bmQgUlggNjY1MCBYVCIsImltYWdlIjoiIiwiYXNpbiI6IkIwOVZZSEI4WEciLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5VllIQjhYRz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiZkFUb0FTbEJHWnZjeWloM2JMZmZaU1RwUUFJUEVwVmFXdG8wS0hJUzNxUFhFbk51aENnMDE5dWVQME1CQUhOSUJud09lR3FqQmRwQUVWV1VkaFRaWVZTR0tBT1RPNE4lMkZpZWFXWWRLREFnVE9sWnJaJTJGZkZ3aEZTcDM2UGdLVDBBd1FQaGhZN05OTUVoR3ljd1hoSWw2USUzRCUzRCIsInByaWNlIjoiMzY5Ljk5Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiJyeDY2NTB4dCIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3NzkzMzUifQ==
EVGA GeForce RTX 3080 12GB FTW3 Ultra Gaming                                         ,899.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5NzUiLCJuYW1lIjoiRVZHQSBHZUZvcmNlIFJUWCAzMDgwIDEyR0IgRlRXMyBVbHRyYSBHYW1pbmciLCJpbWFnZSI6IiIsImFzaW4iOiJCMDlRM0RIN1YzIiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOVEzREg3VjM/c21pZD1BVFZQREtJS1gwREVSJnRhZz1maXhpdHNlcnZpY2VzLTIwJmxpbmtDb2RlPW9naSZ0aD0xJnBzYz0xIiwib2ZmZXJpZCI6ImJZQUdFVjd4SmZudVBQTGplRTgwTjIzem1lSmxnd0E4ejV1aXd5SEZwYWElMkYzRGVwV0l1TUlOV0RJV0NkQm9NNmk1NDBBMyUyRkFGeGYlMkJoSHZWOGxadHE1JTJCOVgwZHlFMm9rUDhDU0lUNFN4eEN1VVlUJTJGNVJwQlpnOUpiUSUyQnd2JTJCdzVEYWRvNDZxczE5WDAzYVVPaiUyQlBxa0ElM0QlM0QiLCJwcmljZSI6Ijg5OS45OSIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoiMzA4MC0xMmdiIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc3OTM3MSJ9
ASUS ROG STRIX GeForce RTX 3090 Ti 24GB GDDR6X PCI Express 4.0 SLI Support Video Card ROG-STRIX-LC-RTX3090TI-O24G-GAMING                                         ,1499.00                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5NzciLCJuYW1lIjoiQVNVUyBST0cgU1RSSVggR2VGb3JjZSBSVFggMzA5MCBUaSAyNEdCIEdERFI2WCBQQ0kgRXhwcmVzcyA0LjAgU0xJIFN1cHBvcnQgVmlkZW8gQ2FyZCBST0ctU1RSSVgtTEMtUlRYMzA5MFRJLU8yNEctR0FNSU5HIiwiaW1hZ2UiOiJodHRwcyUzQSUyRiUyRmMxLm5ld2VnZ2ltYWdlcy5jb20lMkZQcm9kdWN0SW1hZ2VDb21wcmVzc0FsbDMwMCUyRjE0LTEyNi01NTQtVjA0LmpwZyIsImxpbmsiOiJodHRwczpcL1wvY2xpY2subGlua3N5bmVyZ3kuY29tXC9kZWVwbGluaz9pZD14RW5reFdKSHNGTSZtaWQ9NDQ1ODMmbXVybD1odHRwcyUzYSUyZiUyZnd3dy5uZXdlZ2cuY29tJTJmcCUyZk44MkUxNjgxNDEyNjU1NCUzZkl0ZW0lM2ROODJFMTY4MTQxMjY1NTQiLCJwcmljZSI6IjE0OTkuMDAiLCJzdG9yZSI6Im5ld2VnZyIsInNlcmllcyI6IjMwOTB0aSIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3OTM3NzUifQ==
ZOTAC GeForce RTX 3060 Ti GAMING Twin Edge OC LHR Graphics Card                                         ,479.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5ODIiLCJuYW1lIjoiWk9UQUMgR2VGb3JjZSBSVFggMzA2MCBUaSBHQU1JTkcgVHdpbiBFZGdlIE9DIExIUiBHcmFwaGljcyBDYXJkIiwiaW1hZ2UiOm51bGwsImxpbmsiOiJodHRwczpcL1wvd3d3LmJocGhvdG92aWRlby5jb21cL2NcL3Byb2R1Y3RcLzE2ODAyNjEtUkVHXC96b3RhY196dF9hMzA2MTBoXzEwbWxocl9nZWZvcmNlX3J0eF8zMDYwX3RpLmh0bWxcL0JJXC8yMjA1OFwvS0JJRFwvMjg0MjEiLCJwcmljZSI6IjQ3OS45OSIsInN0b3JlIjoiYmFuZGgiLCJzZXJpZXMiOiIzMDYwdGkiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkzNzg5In0=
msi 3090 ventus 3x - New  - Other Seller                                         ,1194.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5ODciLCJuYW1lIjoibXNpIDMwOTAgdmVudHVzIDN4IC0gTmV3ICAtIE90aGVyIFNlbGxlciIsImltYWdlIjoiIiwiYXNpbiI6IkIwOEhSOUQySlMiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA4SFI5RDJKU1wvP3NtaWQ9QVRWUERLSUtYMERFUiZ0YWc9Zml4aXRzZXJ2aWNlcy0yMCZsaW5rQ29kZT1vZ2kmdGg9MSZwc2M9MSIsIm9mZmVyaWQiOiJmVUdObzFTM1B6VnZhZkNlUlAlMkZoRnRtd0ZrUERZYXZDeHZRM1BlRXNlMCUyRkphZzJFRGltaSUyRmdPNE9vY3hOS3pHcksya0J3aEd0MGl4VDZDZVRoZ0NzS1ZRYTZJQWlUd2FRJTJCd0klMkYlMkY5OWlSJTJGSHBKRTFoRjlYbUxRWlBhVDRCVmk0Y1ZTZ0ZTJTJCTmVMSjFkWmE1THprV2JBJTNEJTNEIiwicHJpY2UiOiIxMTk0Ljk5Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiIzMDkwIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc5MzgzMyJ9
ASUS TUF RTX 3060 Ti V2 OC LHR                                         ,549.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5OTAiLCJuYW1lIjoiQVNVUyBUVUYgUlRYIDMwNjAgVGkgVjIgT0MgTEhSIiwiaW1hZ2UiOiIiLCJhc2luIjoiQjA5ODVZTFJCMyIsImxpbmsiOiJodHRwczpcL1wvd3d3LmFtYXpvbi5jb21cL2RwXC9CMDk4NVlMUkIzP3NtaWQ9QVRWUERLSUtYMERFUiZ0YWc9Zml4aXRzZXJ2aWNlcy0yMCZsaW5rQ29kZT1vZ2kmdGg9MSZwc2M9MSIsIm9mZmVyaWQiOiIwaHQ5UlklMkJaTWZOd3dzbzNYWDRIenpyVnRMczRNdEZVb2YxQzRrM3ViQmtvdnhYd2k0bHpHeDhDbXlyV2xhN0wxdEg3eHhCVHZ0aGJZaTlPREh4RmhGSkhDNzl2RnBDaTV6dUFtMEFwJTJGU1lsN3d2aGM3MHpBMG83azJTOEJSaHY5MHZWJTJGdm5KZFVnT0pvYjhDck9yRXclM0QlM0QiLCJwcmljZSI6IjU0OS45OSIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoiMzA2MHRpIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc5Mzg1OSJ9
ASUS TUF Gaming 3070 Ti OC                                         ,672.92                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5OTMiLCJuYW1lIjoiQVNVUyBUVUYgR2FtaW5nIDMwNzAgVGkgT0MiLCJpbWFnZSI6IiIsImFzaW4iOiJCMDk2WVBMR0hHIiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOTZZUExHSEc/c21pZD1BVFZQREtJS1gwREVSJnRhZz1maXhpdHNlcnZpY2VzLTIwJmxpbmtDb2RlPW9naSZ0aD0xJnBzYz0xIiwib2ZmZXJpZCI6InJGUnloT3Nza0djZld5WjA5TURYMDBIV3piYUl5djBiMXlEb1JaNnF2QzVQck5SbzF6eXY1TFUxRGhBcFBpOFhJa0lEbUVXb2NnTGhNbG1veiUyQjV2N00lMkZ3TlNpNjZFWktZNkZRZnJZMVBWQ1pPYWpEY0dWNGNENSUyQmI1QmNSdk1VbGJYNlNIJTJCR0FHVXBsYXNVaiUyRmlkeUElM0QlM0QiLCJwcmljZSI6IjY3Mi45MiIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoiMzA3MHRpIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc5Mzg2NiJ9
MSI Ventus GeForce RTX 3080 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X PLUS 12G OC LHR                                         ,780.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5OTYiLCJuYW1lIjoiTVNJIFZlbnR1cyBHZUZvcmNlIFJUWCAzMDgwIDEyR0IgR0REUjZYIFBDSSBFeHByZXNzIDQuMCBWaWRlbyBDYXJkIFJUWCAzMDgwIFZFTlRVUyAzWCBQTFVTIDEyRyBPQyBMSFIiLCJpbWFnZSI6Imh0dHBzJTNBJTJGJTJGYzEubmV3ZWdnaW1hZ2VzLmNvbSUyRlByb2R1Y3RJbWFnZUNvbXByZXNzQWxsMzAwJTJGMTQtMTM3LTcxMi1TMDcuanBnIiwibGluayI6Imh0dHBzOlwvXC9jbGljay5saW5rc3luZXJneS5jb21cL2RlZXBsaW5rP2lkPXhFbmt4V0pIc0ZNJm1pZD00NDU4MyZtdXJsPWh0dHBzJTNhJTJmJTJmd3d3Lm5ld2VnZy5jb20lMmZwJTJmTjgyRTE2ODE0MTM3NzEyJTNmSXRlbSUzZE44MkUxNjgxNDEzNzcxMiIsInByaWNlIjoiNzgwLjk5Iiwic3RvcmUiOiJuZXdlZ2ciLCJzZXJpZXMiOiIzMDgwLTEyZ2IiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkzODkxIn0=
PowerColor Red Devil RX 6950 XT                                         ,1099.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5OTciLCJuYW1lIjoiUG93ZXJDb2xvciBSZWQgRGV2aWwgUlggNjk1MCBYVCIsImltYWdlIjoiIiwiYXNpbiI6IkIwOVZZRFRWR1kiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5VllEVFZHWT9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiOGJacmNWJTJGQWQyNzZTeXJUeFhpMVNDeFAxaTVyUWk1R0hRazBFSGllWVR3ZSUyQjh0WjdmUE4yelVFWSUyRlAyQmNHOHduZ0Z6bU5MWnlsTzdEUWVna3RWT2xxJTJGZWJLSFNTSzkwVUVhQ084Y0I2WHV6SWx3bnVraXpNbjJ0RzJRM2lnME5ZMkRHNzBUJTJCbEhGZVhCRHd0NGhxZyUzRCUzRCIsInByaWNlIjoiMTA5OS45OSIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoicng2OTUweHQiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzc5NTA2In0=
ZOTAC Gaming GeForce RTX 3070 Ti AMP Holo                                         ,699.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5OTkiLCJuYW1lIjoiWk9UQUMgR2FtaW5nIEdlRm9yY2UgUlRYIDMwNzAgVGkgQU1QIEhvbG8iLCJpbWFnZSI6IiIsImFzaW4iOiJCMDk2VFpIWFlOIiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOTZUWkhYWU4/c21pZD1BVFZQREtJS1gwREVSJnRhZz1maXhpdHNlcnZpY2VzLTIwJmxpbmtDb2RlPW9naSZ0aD0xJnBzYz0xIiwib2ZmZXJpZCI6InZUeVRrWUxTTkZCaUslMkZHYkhrek10Yjhhem9Dd0M3Q2tRbUtNcSUyRnpZV0hCMGhsSUtWdEN6VXlPQng4JTJGRk5CZ2JoUmdlWGdrbDV5JTJCTFM3S0VNYUt3eHVGSkNQVjQlMkZUUzNPbUlvbG1VMXJlSVljUlRoVmticTFqU2UyeXQ5akQyUEtMMyUyQnlINTlPb01uOEluRGZFcCUyQm93JTNEJTNEIiwicHJpY2UiOiI2OTkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwNzB0aSIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3OTM5MzQifQ==
GIGABYTE GeForce RTX 3050 Eagle OC                                         ,314.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjMwMDAiLCJuYW1lIjoiR0lHQUJZVEUgR2VGb3JjZSBSVFggMzA1MCBFYWdsZSBPQyIsImltYWdlIjoiIiwiYXNpbiI6IkIwOVFWWUpDM1MiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5UVZZSkMzUz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiVVdRWnZGeHV2OFBtV3BzZ25MMnBMUllOcmJ6NGhkSkxZTGNUbndsWHJUSXdHZDZGejBuYlpvSzQ4TUdZZTVPdWxiRlFKMXoyWHJOOERVbjRIN1R2cWMxcDFpQXZHamVZYmMlMkJIeDNiWGtBQXFKRGhKNzRza2MyOUZBMUdtWUMyRzJNQTdZTSUyQiUyQnZ4c1RRdHVlMWJ2Unl3JTNEJTNEIiwicHJpY2UiOiIzMTQuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwNTAiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkzOTYyIn0=
ASUS KO NVIDIA GeForce RTX 3060 Ti V2 OC - New  - Other Seller                                         ,519.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjMwMDMiLCJuYW1lIjoiQVNVUyBLTyBOVklESUEgR2VGb3JjZSBSVFggMzA2MCBUaSBWMiBPQyAtIE5ldyAgLSBPdGhlciBTZWxsZXIiLCJpbWFnZSI6IiIsImFzaW4iOiJCMDlDQlFZWExOIiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOUNCUVlYTE5cLz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiR05ucXJ6WFZ3cmIlMkJkWFFvT095cGtwMmVBaldpdmZFUGNLVXR1dkxDU3ZzRE5wJTJCUE91R29PNSUyQjBmbnFSQSUyRlAzZHo1YXElMkJMeG1QbGt5NFlwclNVTlZJRWF0a0dFU1AlMkJSbTBMMER2aXA1TU5lRnNLcWc5Q1VNeHgwU0dqMkMyTGtoQTdTa05hVGdlc2ZMSWh1UGJaZTNBJTNEJTNEIiwicHJpY2UiOiI1MTkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwNjB0aSIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3OTM5ODYifQ==
XFX Speedster MERC319 RX 6750XT                                         ,479.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjMwMDQiLCJuYW1lIjoiWEZYIFNwZWVkc3RlciBNRVJDMzE5IFJYIDY3NTBYVCIsImltYWdlIjoiIiwiYXNpbiI6IkIwOVpIWlo2WUgiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5WkhaWjZZSD9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiYUd5MyUyRkhQNUw3Y25tdHdYWE5VdGNpWkpBbmcyZDlVSGhzcFZ1MFQ5T2dLNXAweFo1dkNCMld6YnByZmFUbWhCcmFOQVI2T25UdDhmbVE3T0F1byUyQjFseSUyRmFJJTJGZ2c0dWl5bk1Gb3BsM2J2OGg0S1M0NFg5YXN3RXRaQnlvOGdNeGglMkZObllNWHJLcVBpRG5oUXRyc2pjUSUzRCUzRCIsInByaWNlIjoiNDc5Ljk5Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiJyeDY3NTB4dCIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3OTM5ODkifQ==
asus 3080 tuf V2                                         ,824.61                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjMwMDUiLCJuYW1lIjoiYXN1cyAzMDgwIHR1ZiBWMiIsImltYWdlIjoiIiwiYXNpbiI6IkIwOTlaQzhIM0ciLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5OVpDOEgzRz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiRXdWUHVyMTkxQVk2RjVGY0ElMkY5T0E5V2pxY0lyMUluNXZjWGhnNUlSMW9VZmxPSHJ1WXRCS2Z3bVRFNFNBOEVzdnpha0d2MlZSTUJEOGowS2RLY1o0WlNIQm4lMkZJcUtsOVBUcHZDeVdMWFR3aVVZb01tZDFXN3JneENuYkxhUSUyQmFPMGZjSWNKcmZjdXdORXhueW1WOEZ3JTNEJTNEIiwicHJpY2UiOiI4MjQuNjEiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwODAiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzc5NTkxIn0=
ASUS TUF RTX 3060 V2 OC LHR                                         ,443.85                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjMwMDgiLCJuYW1lIjoiQVNVUyBUVUYgUlRYIDMwNjAgVjIgT0MgTEhSIiwiaW1hZ2UiOiIiLCJhc2luIjoiQjA5ODVWTkQxRyIsImxpbmsiOiJodHRwczpcL1wvd3d3LmFtYXpvbi5jb21cL2RwXC9CMDk4NVZORDFHP3NtaWQ9QVRWUERLSUtYMERFUiZ0YWc9Zml4aXRzZXJ2aWNlcy0yMCZsaW5rQ29kZT1vZ2kmdGg9MSZwc2M9MSIsIm9mZmVyaWQiOiJTSkpFdFVvYVlPMDhRYUxJSmVzZ1kybjc4dEk1N1N5clB2RFBwUEZST0VERjIydE0yZWxDS2xLd01YS1pYUDBQa3V2eHV2WFd6TUpXUGhqakZrWnUyJTJGZkJ4OTVqdEVWUTVRN0RLaDc5RnhCQmNCMUtmN3NmMEpZeVVLdWJCdnFBRHhMalVPUHRqV2RZQXFDcTNiS0xvZyUzRCUzRCIsInByaWNlIjoiNDQzLjg1Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiIzMDYwIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc5NDAyMSJ9
GIGABYTE - NVIDIA GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Graphics Card                                         ,499.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjMwMDkiLCJuYW1lIjoiR0lHQUJZVEUgLSBOVklESUEgR2VGb3JjZSBSVFggMzA2MCAxMkdCIEdERFI2IFBDSSBFeHByZXNzIDQuMCBHcmFwaGljcyBDYXJkIiwiaW1hZ2UiOiIiLCJsaW5rIjoiaHR0cHM6XC9cL2FwaS5iZXN0YnV5LmNvbVwvY2xpY2tcLy1cLzY0Njg5MjVcL3BkcD9JUElEPTI4Mjk2NzkiLCJwcmljZSI6IjQ5OS45OSIsInN0b3JlIjoiYmVzdGJ1eSIsInNlcmllcyI6IjMwNjAiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzk0MDMwIn0=
